Wed Mar 12 13:46:48 2025    cnv_purple_profile

         506475981 function calls (494362664 primitive calls) in 691.605 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       12    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/numpy_.py:153(__array__)
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/unittest/suite.py:142(_handleClassSetUp)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        9    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/argparse.py:1571(_get_handler)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorbar.py:1343(_normalize_location_orientation)
        1    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/util/date.py:8(get_timestamp)
       58    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/ops.py:335(is_term)
       40    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axes/_axes.py:5013(<listcomp>)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/collections.py:2291(get_facecolor)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/figure.py:1853(<listcomp>)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colors.py:2178(vmin)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1040(__init__)
      148    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/range.py:380(is_unique)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/formats/format.py:885(__init__)
       30    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/api.py:351(<setcomp>)
       38    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/inspect.py:277(isfunction)
       44    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/sre_compile.py:81(_combine_flags)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/formats/console.py:65(check_main)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_utils/__init__.py:991(to_inches)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:683(<listcomp>)
       30    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/construction.py:585(_ensure_2d)
      128    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/markers.py:296(get_marker)
       64    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/elements/element_blank.py:9(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:279(_extract_multi_indexer_columns)
        3    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/core/configure.py:157(get_all_expected_ini)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:656(apply_figure)
       36    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/ops.py:231(return_type)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/ma/core.py:3498(shape)
        2    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/util/oncokb/tools.py:19(filter_reportable)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/argparse.py:964(__init__)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:496(<setcomp>)
      108    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/transforms.py:1(<module>)
     12/6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/plot/theme_.py:421(_filter_val)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/util/_validators.py:450(check_dtype_backend)
       16    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/layer.py:398(finish_statistics)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/rcsetup.py:77(__call__)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/util.py:131(union)
       22    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:269(y1)
       18    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/formats/csvs.py:204(nlevels)
       24    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/apply.py:1926(_managle_lambda_list)
       30    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/util/numba_.py:18(maybe_use_numba)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/urllib/parse.py:411(_splitnetloc)
      108    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:454(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gzip.py:240(_write_gzip_header)
       16    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/geoms/geom.py:88(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/managers.py:1875(to_2d_mgr)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/collections.py:2285(get_edgecolor)
       20    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/iapi.py:108(get)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/labels.py:94(<dictcomp>)
       10    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/dataclasses.py:549(<dictcomp>)
        3    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/rcsetup.py:272(validate_backend)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/coords/coord_cartesian.py:42(__init__)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/reshape/merge.py:1554(_validate_left_right_on)
       36    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexers/utils.py:78(is_scalar_indexer)
       22    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/jsonschema/_utils.py:69(find_additional_properties)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:2031(rcParams)
       18    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/sre_parse.py:296(_class_escape)
      193    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/inspect.py:2692(kind)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorizer.py:323(_scale_norm)
       98    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 <attrs generated init referencing._core.Registry>:1(__init__)
        2    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/core/render.py:88(get_page_footer)
       10    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/configparser.py:644(sections)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/inspect.py:1731(getattr_static)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:2252(<listcomp>)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/unittest/suite.py:11(_call_if_exists)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/sre_compile.py:435(_mk_bitmap)
        5    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/registry.py:95(_backend_module_name)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/gridspec.py:122(set_height_ratios)
      106    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:1819(tick_values)
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:78(_side_spaces)
       10    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
      198    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/inspect.py:2680(name)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:5224(_from_join_target)
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/pyplot.py:282(install_repl_displayhook)
       52    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorbar.py:433(long_axis)
        7    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/functools.py:946(__init__)
       33    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/six.py:194(find_spec)
        1    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/pathlib.py:525(__getitem__)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/backend_mixed.py:16(__init__)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/unittest/case.py:1134(assertDictEqual)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/generic.py:580(_get_axis_name)
       64    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/range.py:231(_constructor)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/plot/coord.py:61(coord_fixed)
        7    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/codegen.py:1102(defs)
       38    0.000    0.000    0.000    0.000 {built-in method math.copysign}
        4    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:664(<listcomp>)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/_pylab_helpers.py:71(<genexpr>)
      160    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:240(apply_figure)
        7    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/weakref.py:348(__new__)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/zipfile.py:663(_check_compression)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:1182(__init__)
        1    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/core/extract.py:34(_get_merger_params)
       36    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/layout_engine.py:140(__init__)
        7    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/util.py:85(__get__)
       16    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/argparse.py:203(__init__)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/construction.py:1006(convert_object_array)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/series.py:687(_constructor_expanddim_from_mgr)
       12    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/apply.py:1811(<listcomp>)
       92    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/facets/strips.py:167(axs)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/argparse.py:1086(__init__)
        4    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/facets/layout.py:203(finish_data)
        1    0.000    0.000    0.000    0.000 cnv_template_html:1(<module>)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/apply.py:1787(<listcomp>)
       14    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:213(<listcomp>)
        3    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/typing.py:515(<genexpr>)
       14    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:893(_check_data_length)
       16    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/stats/stat.py:198(setup_params)
       56    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/figure.py:2744(get_layout_engine)
        6    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:1201(<listcomp>)
        3    0.000    0.000    0.000    0.000 /u/ibancarz/git/djerba/src/lib/djerba/plugins/wgts/cnv_purple/html.py:7(make_table_header)
       10    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x14fc70325ea0}
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:689(apply_figure)
       54    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/ops.py:142(is_scalar)
        2    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorizer.py:65(_scale_norm)
        8    0.000    0.000    0.000    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/collections/__init__.py:1021(new_child)
